longitude,latitude,fakulte,ndbi_nearest,ndbi_bilinear
27.2031293391229,38.366907784578466,Fen Edebiyat,0.21063161,0.19918817
27.203243809766484,38.366907586203396,Fen Edebiyat,0.14362851,0.18916155
27.20335828040894,38.366907387716566,Fen Edebiyat,0.077124424,0.034712035
27.20347275105027,38.366907189117974,Fen Edebiyat,0.032252286,0.011710888
27.203587221690473,38.36690699040763,Fen Edebiyat,0.07129728,0.055675782
27.203701692329552,38.36690679158552,Fen Edebiyat,0.17458634,0.11407104
27.20381464649119,38.36636585592738,Fen Edebiyat,-0.023652174,-0.014827586
27.20381489923442,38.36645597871824,Fen Edebiyat,0.04407662,0.06015725
27.20392936916149,38.36645577967581,Fen Edebiyat,-0.059946418,-0.054297134
27.204043839087433,38.36645558052163,Fen Edebiyat,-0.09792478,-0.08822112
27.203815151978777,38.3665461015077,Fen Edebiyat,0.077628925,0.08100201
27.2039296220478,38.36654590246463,Fen Edebiyat,0.034713656,0.030957013
27.204044092115687,38.36654570330981,Fen Edebiyat,0.020921925,0.00997592
27.20415856218245,38.36654550404322,Fen Edebiyat,0.06512866,0.05387931
27.203815404724264,38.366636224295775,Fen Edebiyat,0.06899691,0.10233456
27.203929874935234,38.36663602525206,Fen Edebiyat,0.09962547,0.11487482
27.20404434514507,38.3666358260966,Fen Edebiyat,0.08633484,0.09094183
27.20415881535378,38.366635626829385,Fen Edebiyat,0.018150976,0.025261031
27.20427328556136,38.366635427450404,Fen Edebiyat,-0.011017499,-0.007751938
27.20381565747088,38.36672634708245,Fen Edebiyat,0.08764415,0.10978942
27.2039301278238,38.36672614803811,Fen Edebiyat,0.13241853,0.11387526
27.20404459817559,38.366725948882,Fen Edebiyat,0.0718707,0.07203025
27.204159068526245,38.36672574961414,Fen Edebiyat,0.041952197,0.040026795
27.20427353887577,38.36672555023452,Fen Edebiyat,0.07177677,0.063909136
27.204388009224168,38.366725350743145,Fen Edebiyat,0.08049483,0.06367558
27.20450247957143,38.36672515114001,Fen Edebiyat,0.026125817,0.018024264
27.203815910218626,38.36681646986775,Fen Edebiyat,0.0013650842,0.06834583
27.20393038071349,38.36681627082277,Fen Edebiyat,0.11879343,0.12634408
27.204044851207232,38.366816071666015,Fen Edebiyat,0.111626245,0.12118539
27.20415932169984,38.36681587239752,Fen Edebiyat,0.1281216,0.1254311
27.20427379219132,38.36681567301726,Fen Edebiyat,0.16905023,0.15824665
27.204388262681665,38.36681547352524,Fen Edebiyat,0.15948354,0.14470762
27.204502733170877,38.36681527392147,Fen Edebiyat,0.08407482,0.090679646
27.204617203658955,38.36681507420594,Fen Edebiyat,0.021910304,0.0062608696
27.2038161629675,38.36690659265166,Fen Edebiyat,0.016618306,0.04849413
27.20393063360432,38.36690639360603,Fen Edebiyat,0.15510266,0.114218384
27.204045104240006,38.36690619444865,Fen Edebiyat,0.1270346,0.15791373
27.204159574874566,38.36690599517951,Fen Edebiyat,0.13746223,0.14038388
27.204274045507994,38.36690579579861,Fen Edebiyat,0.13208999,0.14345351
27.20438851614029,38.36690559630595,Fen Edebiyat,0.11854103,0.12863849
27.204502986771455,38.36690539670153,Fen Edebiyat,0.11667594,0.11569174
27.201984883104057,38.366999884975144,Fen Edebiyat,-0.08653513,-0.12287605
27.202099353900817,38.366999687717026,Fen Edebiyat,-0.01749814,-0.011098779
27.202213824696457,38.36699949034715,Fen Edebiyat,0.2407827,0.21171942
27.202328295490975,38.366999292865515,Fen Edebiyat,0.109188,0.13791874
27.202442766284374,38.36699909527212,Fen Edebiyat,0.15642534,0.09856683
27.202557237076654,38.366998897566965,Fen Edebiyat,0.08153078,0.036261078
27.202671707867808,38.36699869975005,Fen Edebiyat,0.04855622,0.08558139
27.20278617865784,38.36699850182138,Fen Edebiyat,0.063655704,0.09189018
27.20290064944675,38.36699830378094,Fen Edebiyat,0.02070131,0.027820494
27.203015120234532,38.36699810562875,Fen Edebiyat,-0.03127506,0.010896039
27.20312959102119,38.366997907364805,Fen Edebiyat,0.16405606,0.16474465
27.20324406180673,38.36699770898909,Fen Edebiyat,0.19898103,0.24442664
27.20335853259114,38.36699751050162,Fen Edebiyat,0.20965879,0.16010265
27.20347300337442,38.3669973119024,Fen Edebiyat,0.22718075,0.19627824
27.203587474156574,38.36699711319141,Fen Edebiyat,0.28275222,0.2595073
27.203701944937603,38.36699691436867,Fen Edebiyat,0.261563,0.19836755
27.20198513358396,38.36709000776644,Fen Edebiyat,-0.10784314,-0.12791127
27.202099604522672,38.36708981050769,Fen Edebiyat,-0.08252427,-0.06307297
27.20221407546026,38.36708961313718,Fen Edebiyat,0.1192975,0.12807465
27.202328546396732,38.36708941565491,Fen Edebiyat,0.26323423,0.31873044
27.202443017332083,38.367089218060876,Fen Edebiyat,0.37680873,0.37069654
27.20255748826631,38.36708902035509,Fen Edebiyat,0.21646234,0.23521368
27.20267195919942,38.36708882253754,Fen Edebiyat,0.15780866,0.15449023
27.202786430131404,38.36708862460823,Fen Edebiyat,0.15629594,0.1690526
27.202900901062264,38.367088426567165,Fen Edebiyat,0.12694877,0.086873114
27.203015371992002,38.36708822841434,Fen Edebiyat,0.093706295,0.09070034
27.203129842920614,38.367088030149745,Fen Edebiyat,0.2836767,0.25422797
27.2032443138481,38.367087831773404,Fen Edebiyat,0.32154995,0.31105897
27.203358784774462,38.3670876332853,Fen Edebiyat,0.34220922,0.3653303
27.2034732556997,38.36708743468544,Fen Edebiyat,0.1978065,0.21861885
27.203587726623805,38.367087235973806,Fen Edebiyat,0.094714805,0.14271556
27.203702197546782,38.36708703715043,Fen Edebiyat,0.15118998,0.16486193
27.202099855145644,38.36717993329697,Fen Edebiyat,-0.07925801,-0.07946027
27.202214326225185,38.36717973592583,Fen Edebiyat,0.037316397,0.022965351
27.20232879730361,38.36717953844292,Fen Edebiyat,0.20248504,0.22702944
27.202443268380915,38.36717934084825,Fen Edebiyat,0.48959896,0.44431472
27.202557739457095,38.36717914314183,Fen Edebiyat,0.2608459,0.23973115
27.202672210532153,38.367178945323644,Fen Edebiyat,0.10555903,0.09036049
27.202786681606092,38.3671787473937,Fen Edebiyat,0.20654397,0.2197084
27.202901152678905,38.367178549352,Fen Edebiyat,0.32358825,0.28357235
27.203015623750595,38.36717835119853,Fen Edebiyat,0.15867457,0.14800164
27.20313009482116,38.36717815293331,Fen Edebiyat,0.05686637,0.012859907
27.2032445658906,38.367177954556325,Fen Edebiyat,0.07952021,0.039183863
27.203359036958915,38.36717775606758,Fen Edebiyat,0.46059546,0.43533334
27.2034735080261,38.36717755746708,Fen Edebiyat,0.39232054,0.34575164
27.203587979092163,38.367177358754816,Fen Edebiyat,0.23385432,0.20270063
27.203702450157092,38.3671771599308,Fen Edebiyat,0.20350927,0.14747538
27.20221457699123,38.36726985871307,Fen Edebiyat,-0.02380484,-0.026429981
27.20232904821161,38.367269661229535,Fen Edebiyat,0.08744247,0.11006625
27.202443519430865,38.36726946363424,Fen Edebiyat,0.3547558,0.3751556
27.202557990649,38.36726926592718,Fen Edebiyat,0.0629286,0.123892136
27.202672461866012,38.36726906810836,Fen Edebiyat,-0.009204276,-0.022101939
27.202786933081903,38.367268870177774,Fen Edebiyat,0.24005945,0.2564988
27.20290140429667,38.36726867213544,Fen Edebiyat,0.3671689,0.38485256
27.20301587551031,38.36726847398133,Fen Edebiyat,0.23739459,0.2758562
27.20313034672283,38.367268275715475,Fen Edebiyat,0.03959562,0.066721246
27.203244817934223,38.367268077337854,Fen Edebiyat,-0.07715318,-0.055833843
27.20335928914449,38.36726787884847,Fen Edebiyat,0.21752739,0.28673324
27.203473760353628,38.36726768024734,Fen Edebiyat,0.37638214,0.411642
27.202214827758397,38.36735998149894,Fen Edebiyat,-0.03967486,-0.056025162
27.202329299120727,38.367359784014766,Fen Edebiyat,0.039162304,0.036336903
27.20244377048194,38.367359586418836,Fen Edebiyat,0.2695736,0.24876115
27.202558241842027,38.36735938871114,Fen Edebiyat,0.18426967,0.19973545
27.202672713200993,38.36735919089168,Fen Edebiyat,0.11419032,0.07270185
27.202787184558836,38.36735899296047,Fen Edebiyat,0.05936508,0.04849069
27.202901655915557,38.36735879491749,Fen Edebiyat,0.08598425,0.06567933
27.203016127271155,38.36735859676275,Fen Edebiyat,0.29819277,0.2874618
27.203130598625627,38.36735839849626,Fen Edebiyat,0.34398258,0.31109416
27.203245069978976,38.367358200118,Fen Edebiyat,0.2617587,0.21677816
27.202329550030967,38.367449906798605,Fen Edebiyat,-0.03694479,-0.027772063
27.202444021534134,38.36744970920203,Fen Edebiyat,0.029073698,0.04732419
27.20255849303618,38.3674495114937,Fen Edebiyat,-0.023941856,0.029775167
27.202672964537097,38.36744931367361,Fen Edebiyat,0.13545664,0.12266355
27.202787436036896,38.367449115741756,Fen Edebiyat,-0.040998217,-0.023255814
27.202901907535573,38.36744891769815,Fen Edebiyat,-0.07394203,-0.057064388
27.203016379033123,38.36744871954277,Fen Edebiyat,0.13682207,0.15214953
27.20232980094233,38.36754002958104,Fen Edebiyat,-0.03834197,-0.020574454
27.20244427258745,38.36753983198384,Fen Edebiyat,0.034670293,0.0527018
27.202558744231446,38.36753963427487,Fen Edebiyat,-0.016795866,0.026793076
27.202673215874327,38.36753943645415,Fen Edebiyat,0.10678885,0.07531462
27.202444523641887,38.36762995476426,Fen Edebiyat,0.06423938,0.058724478
27.203816415717505,38.36699671543416,Fen Edebiyat,0.00652912,0.0420549
27.203930886496273,38.3669965163879,Fen Edebiyat,0.10715312,0.0722388
27.204045357273912,38.36699631722988,Fen Edebiyat,0.10208562,0.13332157
27.20415982805042,38.3669961179601,Fen Edebiyat,0.13596077,0.1354717
27.204274298825805,38.36699591857856,Fen Edebiyat,0.12624331,0.13435665
27.203816668468633,38.367086838215286,Fen Edebiyat,0.015489555,0.054456122
27.203931139389358,38.367086639168384,Fen Edebiyat,0.054915857,0.04319235
27.201300055356764,38.367722048498734,Isletme,-0.038786672,-0.019272994
27.20141452729586,38.36772185190611,Isletme,-0.074011974,-0.03341784
27.20107136082842,38.367812564133914,Isletme,-0.034078807,-0.040728834
27.2011858329117,38.36781236776419,Isletme,0.011148272,0.04726101
27.20130030499387,38.3678121712827,Isletme,0.18152425,0.119065374
27.201414777074927,38.36781197468946,Isletme,0.13942094,0.10555556
27.200842665728903,38.36790307932317,Isletme,-0.13009198,-0.12418301
27.200957137956372,38.36790288317635,Isletme,-0.18912297,-0.16794994
27.20107161018273,38.36790268691775,Isletme,-0.024206562,-0.009811721
27.20118608240797,38.3679024905474,Isletme,-0.054469638,0.028571429
27.2013005546321,38.36790229406529,Isletme,0.07886968,0.078092024
27.20141502685511,38.3679020974714,Isletme,-0.04658964,-0.016470589
27.201529499077004,38.367901900765766,Isletme,-0.1082941,-0.075193256
27.20061397005822,38.367993594066505,Isletme,-0.17593758,-0.14146103
27.200728442429874,38.36799339814257,Isletme,-0.14695154,-0.13835014
27.20084291480041,38.36799320210688,Isletme,-0.018171161,-0.019964768
27.20095738716984,38.36799300595942,Isletme,-0.086695746,-0.05171504
27.201071859538153,38.367992809700205,Isletme,0.1282806,0.07157785
27.20118633190535,38.36799261332922,Isletme,0.03417266,0.06057293
27.201300804271437,38.36799241684647,Isletme,0.06335914,-0.007991838
27.20141527663641,38.367992220251956,Isletme,0.07029262,0.026640026
27.20152974900026,38.36799202354569,Isletme,0.080982715,0.07305433
27.20061421884692,38.36808371685009,Isletme,-0.10202962,-0.07750067
27.200728691360535,38.36808352092553,Isletme,-0.13156499,-0.13306773
27.200843163873028,38.368083324889206,Isletme,0.17379117,0.18492913
27.200957636384416,38.36808312874111,Isletme,0.12642905,0.19341819
27.20107210889469,38.36808293248126,Isletme,0.1938749,0.1847769
27.20118658140385,38.36808273610965,Isletme,0.07930549,0.1462141
27.20130105391189,38.36808253962627,Isletme,0.15180558,0.1039595
27.20141552641882,38.368082343031126,Isletme,0.12054612,0.09275163
27.201529998924634,38.36808214632422,Isletme,0.008317773,0.016001347
27.201644471429333,38.36808194950556,Isletme,0.034843206,-0.026876738
27.200614467636733,38.36817383963228,Isletme,-0.1128737,-0.042881645
27.200728940292304,38.36817364370709,Isletme,-0.20956782,-0.16248694
27.20084341294676,38.36817344767013,Isletme,0.25448254,0.20894526
27.200957885600108,38.36817325152141,Isletme,0.2872821,0.3117207
27.201072358252343,38.36817305526093,Isletme,0.22497262,0.16792098
27.20118683090346,38.368172858888684,Isletme,0.11817636,0.113389626
27.201301303553464,38.36817266240468,Isletme,0.07043274,0.071441494
27.20141577620235,38.36817246580891,Isletme,0.16907257,0.1776908
27.201530248850126,38.36817226910137,Isletme,0.18664707,0.20090759
27.20164472149678,38.36817207228207,Isletme,0.120539255,0.07985895
27.200729189225186,38.36826376648725,Isletme,-0.22432649,-0.17181517
27.200843662021605,38.36826357044967,Isletme,0.070316695,0.037777778
27.20095813481691,38.36826337430032,Isletme,0.15829219,0.21056932
27.201072607611106,38.36826317803921,Isletme,0.214596,0.19483411
27.201187080404182,38.368262981666334,Isletme,0.118623726,0.14330158
27.20130155319615,38.36826278518169,Isletme,0.057602864,0.06379954
27.201416025986997,38.36826258858529,Isletme,0.046001416,0.053204566
27.201530498776734,38.368262391877124,Isletme,-0.107109,-0.08466182
27.201644971565347,38.368262195057184,Isletme,-0.048965167,-0.068563595
27.20175944435285,38.36826199812549,Isletme,-0.071481206,0.021753756
27.200729438159183,38.36835388926603,Isletme,-0.2,-0.18434404
27.200843911097564,38.368353693227824,Isletme,-0.038545456,-0.06329114
27.20095838403483,38.36835349707784,Isletme,-0.09431377,-0.02546544
27.201072856970985,38.368353300816096,Isletme,0.016169155,-0.050639216
27.201187329906023,38.36835310444259,Isletme,0.08643617,0.06800068
27.20130180283995,38.36835290795732,Isletme,0.10705051,0.09724643
27.201416275772758,38.36835271136029,Isletme,0.061487604,0.051770207
27.201530748704453,38.368352514651484,Isletme,-0.084641255,-0.10193622
27.201645221635033,38.368352317830926,Isletme,-0.011201938,-0.059308596
27.201759694564494,38.36835212089859,Isletme,0.0062819,0.010555121
27.200844160174633,38.36844381600457,Isletme,-0.10494245,-0.13596287
27.20095863325386,38.36844361985396,Isletme,0.017444843,0.073760584
27.201073106331975,38.3684434235916,Isletme,0.18106252,0.111372545
27.20118757940898,38.36844322721746,Isletme,-0.01979604,-0.040391676
27.201302052484866,38.368443030731555,Isletme,-0.06697661,-0.08063567
27.201416525559637,38.36844283413389,Isletme,0.08023549,0.07117377
27.20153099863329,38.36844263742446,Isletme,0.03174854,0.024817053
27.20164547170583,38.36844244060326,Isletme,0.07081967,0.047074646
27.201759944777255,38.3684422436703,Isletme,-0.02787787,0.02166065
27.20187441784756,38.368442046625574,Isletme,0.085327126,0.060869563
27.200844409252813,38.36853393877994,Isletme,-0.17470318,-0.14908746
27.200958882474005,38.368533742628706,Isletme,-0.12487153,-0.032303702
27.20107335569408,38.368533546365704,Isletme,0.2149615,0.18779877
27.201187828913046,38.36853334999093,Isletme,0.03992467,0.064243756
27.201302302130898,38.3685331535044,Isletme,0.038011696,0.05221462
27.201416775347628,38.3685329569061,Isletme,0.048744462,0.07736389
27.201531248563246,38.36853276019604,Isletme,0.06104986,0.0508982
27.201645721777748,38.36853256337421,Isletme,0.067196295,0.05736745
27.201760194991135,38.36853236644062,Isletme,0.05417025,0.045635954
27.2018746682034,38.36853216939526,Isletme,0.08591674,0.02124431
27.200844658332112,38.36862406155392,Isletme,-0.14011613,-0.09531894
27.200959131695264,38.36862386540205,Isletme,-0.18262538,-0.09657321
27.201073605057303,38.36862366913842,Isletme,0.09065771,0.036215197
27.20118807841823,38.36862347276302,Isletme,0.13086218,0.13316993
27.201302551778042,38.368623276275855,Isletme,0.10013558,0.11504762
27.201417025136738,38.36862307967693,Isletme,0.05556588,0.10148515
27.20153149849432,38.368622882966235,Isletme,0.020737693,0.038395774
27.201645971850784,38.36862268614377,Isletme,0.00373599,0.028831564
27.20176044520613,38.36862248920954,Isletme,-0.021548284,0.010054138
27.20187491856036,38.36862229216355,Isletme,0.007560815,-0.009192713
27.20198939191347,38.3686220950058,Isletme,-0.119491525,-0.030220317
27.200959380917634,38.36871398817401,Isletme,-0.01919963,-0.0112462705
27.20107385442164,38.36871379190975,Isletme,-0.013191573,-0.028377298
27.20118832792453,38.36871359553371,Isletme,-0.056475904,-0.008264462
27.201302801426305,38.368713399045916,Isletme,0.10818528,0.055284824
27.201417274926964,38.36871320244636,Isletme,0.069176614,0.06646201
27.201531748426508,38.36871300573503,Isletme,0.09944164,0.052587412
27.20164622192494,38.36871280891194,Isletme,0.057139207,0.014957265
27.201760695422248,38.36871261197708,Isletme,-0.096,-0.10012547
27.201875168918438,38.36871241493046,Isletme,0.043879908,-0.008526187
27.201989642413512,38.368712217772064,Isletme,-0.06158557,-0.05209914
27.200959630141117,38.36880411094457,Isletme,-0.12541254,-0.08168121
27.20107410378709,38.368803914679674,Isletme,-0.0151306745,-0.02662957
27.201188577431942,38.36880371830302,Isletme,-0.09644853,-0.046996042
27.20130305107568,38.36880352181459,Isletme,0.008808664,-0.023866348
27.201417524718305,38.3688033252144,Isletme,-0.08030543,-0.05110798
27.201531998359812,38.36880312850244,Isletme,-0.10371735,-0.112397596
27.201646472000206,38.36880293167872,Isletme,-0.050516646,-0.050275482
27.20176094563948,38.36880273474323,Isletme,-0.18741573,-0.14732385
27.201875419277634,38.36880253769597,Isletme,-0.033671834,-0.03380997
27.201989892914675,38.368802340536945,Isletme,-0.13352184,-0.05961821
27.20107435315365,38.368894037448236,Isletme,0.016779864,0.013627254
27.201188826940466,38.36889384107094,Isletme,0.08667805,0.13348188
27.20130330072617,38.36889364458188,Isletme,0.23320831,0.19274946
27.201417774510762,38.36889344798106,Isletme,-0.09755489,-0.07253444
27.20153224829423,38.368893251268474,Isletme,-0.13399127,-0.1699628
27.201646722076593,38.368893054444115,Isletme,0.024817519,0.0066346372
27.20176119585783,38.368892857507994,Isletme,-0.0789501,-0.0960059
27.201875669637953,38.3688926604601,Isletme,-0.041459728,-0.08809926
27.201990143416953,38.36889246330045,Isletme,-0.024736842,-0.030976966
27.20210461719484,38.36889226602902,Isletme,0.06908986,-0.026562748
27.201074602521327,38.36898416021538,Isletme,-0.044131454,-0.051437218
27.20118907645011,38.368983963837465,Isletme,0.13363029,0.15855505
27.20130355037778,38.36898376734778,Isletme,0.3029539,0.23472415
27.201418024304335,38.36898357074632,Isletme,0.020454224,0.01726578
27.20153249822977,38.3689833740331,Isletme,-0.03305785,-0.087441444
27.201646972154094,38.368983177208115,Isletme,0.04488207,0.018010594
27.2017614460773,38.368982980271355,Isletme,-0.056635853,-0.07340242
27.201875919999384,38.36898278322284,Isletme,-0.11556087,-0.149692
27.201990393920354,38.36898258606254,Isletme,-0.039025024,-0.017005077
27.202104867840205,38.36898238879049,Isletme,0.0864849,0.031847134
27.201074851890116,38.36907428298115,Isletme,-0.06740614,-0.02310366
27.20118932596087,38.3690740866026,Isletme,0.045432806,0.09334545
27.2013038000305,38.36907389011228,Isletme,0.1046537,0.13141161
27.201418274099023,38.369073693510195,Isletme,0.05884817,0.15542191
27.20153274816643,38.36907349679634,Isletme,-0.017792642,-0.024646465
27.201647222232715,38.36907329997072,Isletme,-0.10222548,-0.071182415
27.201761696297883,38.36907310303334,Isletme,-0.08705088,-0.06786687
27.20187617036194,38.369072905984176,Isletme,-0.083403945,-0.06700048
27.20199064442487,38.36907270882325,Isletme,0.063800275,0.06431938
27.20210511848669,38.36907251155056,Isletme,0.1337768,0.08251135
27.202219592547383,38.36907231416611,Isletme,0.013671875,0.04536862
27.201189575472736,38.369164209366346,Isletme,-0.057758622,-0.033480734
27.20130404968434,38.369164012875395,Isletme,-0.00394011,-0.023293173
27.201418523894827,38.369163816272675,Isletme,0.043981005,0.09055196
27.2015329981042,38.36916361955819,Isletme,-0.03597689,-0.08513272
27.20164747231245,38.369163422731944,Isletme,-0.034836333,-0.038385436
27.20176194651959,38.36916322579392,Isletme,0.12177778,0.11456311
27.201876420725608,38.36916302874413,Isletme,0.108963095,0.112343155
27.20199089493051,38.36916283158258,Isletme,0.13984247,0.14643858
27.20210536913429,38.369162634309255,Isletme,0.09932636,0.07329302
27.201189824985725,38.3692543321287,Isletme,-0.03829613,-0.03957351
27.20130429933929,38.36925413563712,Isletme,-0.14507863,-0.14649682
27.20141877369175,38.36925393903377,Isletme,0.011287626,0.066140175
27.201533248043084,38.369253742318655,Isletme,-0.13631158,-0.1637122
27.201647722393304,38.369253545491766,Isletme,-0.14383043,-0.12369856
27.20176219674241,38.369253348553116,Isletme,0.15231788,0.1442786
27.20130454899536,38.36934425839745,Isletme,-0.08940335,-0.07985075
27.201419023489784,38.36934406179346,Isletme,0.03553082,0.084518485
27.20153349798309,38.36934386507772,Isletme,0.15742794,0.11262798
27.202220094127643,38.36925255968082,Denizcilik,-0.09194933,-0.0838291
27.202334568471155,38.36925236218333,Denizcilik,0.09710336,0.025577264
27.201876921456307,38.369343274259855,Denizcilik,0.0078125,0.00928043
27.20199139594514,38.369343077097035,Denizcilik,-0.02882278,-0.06609092
27.202105870432856,38.36934287982245,Denizcilik,-0.099881984,-0.15307614
27.202220344919457,38.36934268243609,Denizcilik,-0.14952794,-0.14441763
27.202334819404935,38.36934248493796,Denizcilik,-0.026434936,-0.08557306
27.20153374792421,38.36943398783539,Denizcilik,0.0610621,0.04888733
27.201648222558365,38.36943379100724,Denizcilik,-0.064225785,-0.035014838
27.20176269719141,38.369433594067324,Denizcilik,-0.15755318,-0.16384727
27.20187717182333,38.369433397015634,Denizcilik,-0.08053515,-0.07447502
27.201991646454136,38.36943319985218,Denizcilik,-0.121676065,-0.08566229
27.202106121083823,38.369433002576955,Denizcilik,-0.118835896,-0.10882628
27.202220595712387,38.369432805189966,Denizcilik,-0.14920636,-0.092335545
27.202335070339835,38.3694326076912,Denizcilik,-0.05567301,-0.044994768
27.202449544966157,38.36943241008068,Denizcilik,-0.106236406,-0.09413663
27.2014195230892,38.3695243073087,Denizcilik,-0.08202006,-0.056478404
27.201533997866445,38.36952411059168,Denizcilik,-0.056307692,-0.09698035
27.20164847264257,38.369523913762904,Denizcilik,0.029021977,0.012623678
27.201762947417585,38.36952371682236,Denizcilik,-0.09862415,-0.15553151
27.201877422191476,38.369523519770034,Denizcilik,0.009359252,-0.043847673
27.201991896964252,38.36952332260595,Denizcilik,0.071428575,0.037527595
27.202106371735905,38.36952312533008,Denizcilik,0.11413969,0.05368517
27.20222084650644,38.36952292794246,Denizcilik,0.015151516,0.013282732
27.202335321275854,38.369522730443066,Denizcilik,0.084142394,0.05410487
27.202449796044146,38.3695225328319,Denizcilik,-0.013013013,-0.015656363
27.201419772890585,38.369614430064225,Denizcilik,0.0045871558,-0.018963337
27.2015342478098,38.369614233346574,Denizcilik,-0.16217175,-0.11546321
27.201648722727896,38.36961403651716,Denizcilik,-0.081501655,-0.04315197
27.201763197644876,38.36961383957598,Denizcilik,-0.12024706,-0.059897736
27.201877672560737,38.369613642523035,Denizcilik,-0.053767905,0.0041200705
27.20199214747548,38.36961344535831,Denizcilik,-0.052541647,0.008650171
27.202106622389106,38.36961324808182,Denizcilik,-0.01858407,0.028896857
27.20222109730161,38.36961305069355,Denizcilik,-0.025549877,0.010291595
27.202335572212995,38.36961285319352,Denizcilik,-0.03178808,-0.004513217
27.20245004712326,38.369612655581726,Denizcilik,-0.036864407,-0.026856903
27.201420022693085,38.36970455281836,Denizcilik,-0.060085837,-0.083881855
27.20153449775427,38.36970435610009,Denizcilik,-0.10872027,-0.09121308
27.201648972814336,38.36970415927004,Denizcilik,-0.098682955,-0.11636928
27.201763447873287,38.369703962328224,Denizcilik,-0.076767266,-0.092478424
27.20187792293112,38.369703765274636,Denizcilik,-0.044043623,-0.0643575
27.201992397987834,38.36970356810928,Denizcilik,-0.06610526,-0.065880865
27.20210687304343,38.369703370832156,Denizcilik,-0.06845863,-0.061326656
27.202221348097904,38.36970317344326,Denizcilik,-0.08890735,-0.069359444
27.20233582315126,38.369702975942594,Denizcilik,-0.064619325,-0.036975488
27.20245029820349,38.36970277833016,Denizcilik,-0.006555944,0.012858979
27.202564773254604,38.36970258060596,Denizcilik,-0.124422185,-0.06688596
27.201534747699856,38.36979447885221,Denizcilik,-0.10969597,-0.0644335
27.201649222901896,38.36979428202153,Denizcilik,-0.093495086,-0.096936636
27.201763698102816,38.36979408507908,Denizcilik,-0.14640884,-0.10323438
27.20187817330262,38.369793888024866,Denizcilik,-0.16297968,-0.1168437
27.201992648501303,38.36979369085888,Denizcilik,-0.031766202,-0.05272256
27.20210712369887,38.36979349358111,Denizcilik,-0.029093226,-0.020210527
27.202221598895314,38.36979329619159,Denizcilik,0.004821601,-0.027070064
27.20233607409064,38.36979309869029,Denizcilik,0.022370487,0.007569721
27.202450549284848,38.36979290107722,Denizcilik,0.073555514,0.047445256
27.20256502447793,38.36979270335238,Denizcilik,0.009643917,0.008540661
27.201534997646558,38.36988460160293,Denizcilik,-0.14381668,-0.08528585
27.20164947299057,38.36988440477162,Denizcilik,-0.08391461,-0.07034022
27.20176394833346,38.36988420782854,Denizcilik,-0.15419708,-0.09122277
27.20187842367524,38.36988401077369,Denizcilik,-0.12773465,-0.056179777
27.20199289901589,38.36988381360707,Denizcilik,-0.020145735,-0.010401188
27.202107374355432,38.36988361632868,Denizcilik,-0.05007272,-0.0067729084
27.202221849693846,38.36988341893851,Denizcilik,0.016982237,0.021756021
27.20164972308036,38.36997452752033,Denizcilik,0.022007722,-0.005757395
27.201764198565225,38.36997433057662,Denizcilik,0.0152657,-0.018181818
27.201878674048974,38.369974133521126,Denizcilik,0.025570955,0.0010006004
27.201993149531603,38.36997393635387,Denizcilik,0.028034003,-0.009581063
27.201649973171268,38.370064650267636,Denizcilik,-0.0063813813,0.0024186047
27.197531054734135,38.37088277069043,Hukuk,0.059502125,0.052164603
27.19764553167858,38.37088257776427,Hukuk,0.027446115,0.028199567
27.19776000862193,38.37088238472634,Hukuk,0.04379332,0.016526248
27.197416822637443,38.370973086261365,Hukuk,0.051046528,0.049902007
27.19753129972496,38.370972893446364,Hukuk,0.058056694,0.05476118
27.197645776811385,38.370972700519594,Hukuk,0.036932707,0.051333435
27.197760253896714,38.37097250748104,Hukuk,0.06853733,0.059436575
27.197188113025103,38.37106359431244,Hukuk,0.060899984,0.06432193
27.197302590256786,38.37106340172038,Hukuk,0.036668736,0.04688701
27.19741706748738,38.371063209016526,Hukuk,0.047704235,0.041991603
27.197531544716878,38.37106301620091,Hukuk,0.057637323,0.05706972
27.197646021945282,38.37106282327352,Hukuk,0.06666667,0.056842104
27.197760499172592,38.37106263023435,Hukuk,0.09168444,0.061083123
27.197874976398804,38.3710624370834,Hukuk,-0.014796343,0.004241436
27.197073880217413,38.37115390954837,Hukuk,0.065978386,0.072115384
27.19718835759217,38.37115371706746,Hukuk,0.0671785,0.07059761
27.19730283496584,38.37115352447477,Hukuk,0.05469491,0.06693712
27.197417312338413,38.3711533317703,Hukuk,0.068085104,0.06964042
27.197531789709892,38.371153138954064,Hukuk,0.0715048,0.083935015
27.197646267080273,38.37115294602605,Hukuk,0.08114631,0.09047477
27.197760744449564,38.37115275298626,Hukuk,0.091185875,0.082667485
27.19787522181776,38.3711525598347,Hukuk,-0.018711707,0.022250477
27.196845169606842,38.37124441693034,Hukuk,0.0764744,0.08064516
27.196959647125766,38.37124422467236,Hukuk,0.09226616,0.08470777
27.197074124643596,38.37124403230261,Hukuk,0.07384855,0.06963614
27.197188602160335,38.37124383982108,Hukuk,0.068357565,0.063432835
27.197303079675983,38.37124364722777,Hukuk,0.045083206,0.05096978
27.197417557190533,38.37124345452269,Hukuk,0.07058656,0.05255538
27.197532034703997,38.371243261705835,Hukuk,0.06876507,0.065585434
